AT_load_actual_entsoe_transparency,temperature_2m (°C),rain (mm),relative_humidity_2m (%),sunshine_duration (s),Hour,DayOfWeek,Month,Is_Weekend,Hour_sin,Hour_cos,Month_sin,Month_cos,Is_Holiday,Load_Lag_1h,Load_Lag_24h,Load_Lag_168h,Load_Rolling_Mean_24h,Temp_Rolling_Mean_24h
7172.0,14.1,0.0,73,0.0,19,1,6,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0,7440.0,6057.0,7017.0,7057.125,15.875
6814.0,13.7,0.0,74,0.0,20,1,6,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,7172.0,6046.0,6725.0,7103.583333333333,15.891666666666666
6210.0,13.3,0.0,73,0.0,21,1,6,0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0,6814.0,5635.0,6144.0,7135.583333333333,15.9625
5894.0,13.0,0.0,73,0.0,22,1,6,0,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0,6210.0,5347.0,5783.0,7159.541666666667,16.03333333333333
5593.0,12.9,0.0,75,0.0,23,1,6,0,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0,5894.0,5074.0,5419.0,7182.333333333333,16.099999999999998
5458.0,12.8,0.0,80,0.0,0,2,6,0,0.0,1.0,1.2246467991473532e-16,-1.0,0,5593.0,4973.0,5306.0,7203.958333333333,16.1625
5331.0,12.8,0.5,80,0.0,1,2,6,0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0,5458.0,4852.0,5190.0,7224.166666666667,16.1625
5409.0,12.0,0.1,85,0.0,2,2,6,0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0,5331.0,4992.0,5267.0,7244.125,16.179166666666664
5933.0,11.5,0.0,85,0.0,3,2,6,0,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,0,5409.0,5518.0,5772.0,7261.5,16.204166666666666
7058.0,11.5,0.0,87,0.0,4,2,6,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,5933.0,6651.0,6879.0,7278.791666666667,16.229166666666668
8030.0,12.8,0.0,83,865.67,5,2,6,0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0,7058.0,7697.0,7801.0,7295.75,16.23333333333333
8351.0,15.5,0.0,73,3600.0,6,2,6,0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,8030.0,8156.0,8172.0,7309.625,16.220833333333335
8469.0,17.1,0.0,66,3600.0,7,2,6,0,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0,8351.0,8248.0,8168.0,7317.75,16.270833333333332
8541.0,18.6,0.0,59,3600.0,8,2,6,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,8469.0,8298.0,8222.0,7326.958333333333,16.295833333333334
8692.0,19.3,0.0,57,3600.0,9,2,6,0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0,8541.0,8526.0,8321.0,7337.083333333333,16.275000000000002
8505.0,19.8,0.0,54,3600.0,10,2,6,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,8692.0,8366.0,8166.0,7344.0,16.204166666666666
8479.0,21.3,0.0,49,3600.0,11,2,6,0,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0,8505.0,8370.0,8163.0,7349.791666666667,16.125
8392.0,20.8,0.1,47,3600.0,12,2,6,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,8479.0,8330.0,8149.0,7354.333333333333,16.1625
8292.0,21.2,0.0,47,3600.0,13,2,6,0,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0,8392.0,8285.0,8110.0,7356.916666666667,16.14166666666667
8213.0,20.1,0.0,53,851.6,14,2,6,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0,8292.0,8244.0,8017.0,7357.208333333333,16.158333333333335
8194.0,19.1,0.0,57,0.0,15,2,6,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0,8213.0,8266.0,8009.0,7355.916666666667,16.175
8066.0,19.1,0.0,57,3510.62,16,2,6,0,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0,8194.0,8200.0,7955.0,7352.916666666667,16.087500000000002
7757.0,18.1,0.0,65,3600.0,17,2,6,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0,8066.0,7800.0,7612.0,7347.333333333333,16.066666666666666
7480.0,16.9,0.0,70,0.0,18,2,6,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0,7757.0,7440.0,7339.0,7345.541666666667,16.075
7297.0,14.9,0.0,75,1894.74,19,2,6,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0,7480.0,7172.0,7074.0,7347.208333333333,16.1375
6954.0,13.6,0.0,79,0.0,20,2,6,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,7297.0,6814.0,6796.0,7352.416666666667,16.170833333333334
6342.0,12.8,0.0,83,0.0,21,2,6,0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0,6954.0,6210.0,6204.0,7358.25,16.166666666666668
5944.0,12.1,0.0,86,0.0,22,2,6,0,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0,6342.0,5894.0,5852.0,7363.75,16.145833333333336
5589.0,11.2,0.0,89,0.0,23,2,6,0,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0,5944.0,5593.0,5529.0,7365.833333333333,16.108333333333334
5473.0,11.1,0.0,90,0.0,0,3,6,0,0.0,1.0,1.2246467991473532e-16,-1.0,0,5589.0,5458.0,5440.0,7365.666666666667,16.037499999999998
5334.0,10.4,0.0,91,0.0,1,3,6,0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0,5473.0,5331.0,5312.0,7366.291666666667,15.966666666666667
5381.0,9.4,0.0,93,0.0,2,3,6,0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0,5334.0,5409.0,5378.0,7366.416666666667,15.866666666666667
5832.0,9.6,0.0,91,0.0,3,3,6,0,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,0,5381.0,5933.0,5886.0,7365.25,15.758333333333335
6950.0,10.2,0.0,90,681.48,4,3,6,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,5832.0,7058.0,6996.0,7361.041666666667,15.679166666666667
7895.0,12.3,0.0,83,3600.0,5,3,6,0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0,6950.0,8030.0,7957.0,7356.541666666667,15.625000000000002
8250.0,14.5,0.0,75,3600.0,6,3,6,0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,7895.0,8351.0,8276.0,7350.916666666667,15.604166666666666
8252.0,16.7,0.0,66,3600.0,7,3,6,0,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0,8250.0,8469.0,8351.0,7346.708333333333,15.5625
8336.0,18.3,0.0,56,3600.0,8,3,6,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,8252.0,8541.0,8440.0,7337.666666666667,15.545833333333334
8408.0,20.2,0.0,47,3600.0,9,3,6,0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0,8336.0,8692.0,8478.0,7329.125,15.533333333333331
8233.0,21.9,0.0,38,3600.0,10,3,6,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,8408.0,8505.0,8308.0,7317.291666666667,15.570833333333335
8226.0,23.0,0.0,33,3600.0,11,3,6,0,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0,8233.0,8479.0,8280.0,7305.958333333333,15.658333333333333
8185.0,23.9,0.0,25,3600.0,12,3,6,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,8226.0,8392.0,8226.0,7295.416666666667,15.729166666666666
8145.0,23.5,0.0,29,3600.0,13,3,6,0,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0,8185.0,8292.0,8226.0,7286.791666666667,15.858333333333333
8106.0,23.4,0.0,31,3600.0,14,3,6,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0,8145.0,8213.0,8204.0,7280.666666666667,15.954166666666666
8177.0,22.8,0.0,34,3600.0,15,3,6,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0,8106.0,8194.0,8200.0,7276.208333333333,16.091666666666665
8151.0,21.9,0.0,39,3600.0,16,3,6,0,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0,8177.0,8066.0,8109.0,7275.5,16.245833333333334
7845.0,20.7,0.0,45,3600.0,17,3,6,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0,8151.0,7757.0,7773.0,7279.041666666667,16.3625
7478.0,18.6,0.0,63,3600.0,18,3,6,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0,7845.0,7480.0,7419.0,7282.708333333333,16.470833333333335
7320.0,18.0,0.0,50,3445.06,19,3,6,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0,7478.0,7297.0,7192.0,7282.625,16.541666666666668
7016.0,13.6,0.0,73,0.0,20,3,6,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,7320.0,6954.0,6818.0,7283.583333333333,16.670833333333334
6378.0,11.5,0.0,79,0.0,21,3,6,0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0,7016.0,6342.0,6218.0,7286.166666666667,16.67083333333333
6049.0,10.2,0.0,83,0.0,22,3,6,0,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0,6378.0,5944.0,5911.0,7287.666666666667,16.616666666666664
5692.0,9.9,0.0,82,0.0,23,3,6,0,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0,6049.0,5589.0,5546.0,7292.041666666667,16.5375
5553.0,8.9,0.0,84,0.0,0,4,6,0,0.0,1.0,1.2246467991473532e-16,-1.0,0,5692.0,5473.0,5425.0,7296.333333333333,16.483333333333334
5454.0,9.0,0.0,83,0.0,1,4,6,0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0,5553.0,5334.0,5346.0,7299.666666666667,16.391666666666666
5510.0,8.9,0.0,88,0.0,2,4,6,0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0,5454.0,5381.0,5394.0,7304.666666666667,16.333333333333332
6014.0,7.9,0.0,96,0.0,3,4,6,0,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,0,5510.0,5832.0,5787.0,7310.041666666667,16.3125
7113.0,8.0,0.0,97,1083.94,4,4,6,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,6014.0,6950.0,6936.0,7317.625,16.241666666666667
7949.0,12.3,0.0,83,3600.0,5,4,6,0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0,7113.0,7895.0,7832.0,7324.416666666667,16.15
8248.0,15.8,0.0,71,3600.0,6,4,6,0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,7949.0,8250.0,8073.0,7326.666666666667,16.150000000000002
8321.0,18.9,0.0,52,3600.0,7,4,6,0,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0,8248.0,8252.0,8073.0,7326.583333333333,16.20416666666667
8425.0,21.7,0.0,35,3600.0,8,4,6,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,8321.0,8336.0,8092.0,7329.458333333333,16.29583333333333
8434.0,24.1,0.0,32,3600.0,9,4,6,0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0,8425.0,8408.0,8136.0,7333.166666666667,16.4375
8285.0,26.6,0.0,28,3600.0,10,4,6,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,8434.0,8233.0,7906.0,7334.25,16.599999999999998
8192.0,27.9,0.0,21,3600.0,11,4,6,0,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0,8285.0,8226.0,7729.0,7336.416666666667,16.795833333333334
8050.0,28.3,0.0,19,3600.0,12,4,6,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,8192.0,8185.0,7596.0,7335.0,17.0
7976.0,28.3,0.0,20,3600.0,13,4,6,0,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0,8050.0,8145.0,7510.0,7329.375,17.183333333333334
8002.0,27.8,0.0,21,3600.0,14,4,6,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0,7976.0,8106.0,7523.0,7322.333333333333,17.383333333333336
8066.0,26.9,0.0,25,3600.0,15,4,6,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0,8002.0,8177.0,7569.0,7318.0,17.566666666666666
7994.0,25.3,0.0,34,3600.0,16,4,6,0,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0,8066.0,8151.0,7517.0,7313.375,17.7375
7557.0,23.6,0.0,42,3600.0,17,4,6,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0,7994.0,7845.0,7257.0,7306.833333333333,17.879166666666666
7269.0,21.1,0.0,50,3600.0,18,4,6,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0,7557.0,7478.0,6949.0,7294.833333333333,18.0
7068.0,18.2,0.0,60,3475.53,19,4,6,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0,7269.0,7320.0,6742.0,7286.125,18.104166666666668
6870.0,16.7,0.0,67,0.0,20,4,6,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,7068.0,7016.0,6504.0,7275.625,18.1125
6312.0,16.1,0.0,71,0.0,21,4,6,0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0,6870.0,6378.0,5973.0,7269.541666666667,18.241666666666667
5884.0,15.9,0.0,69,0.0,22,4,6,0,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0,6312.0,6049.0,5624.0,7266.791666666667,18.433333333333334
5540.0,15.6,0.0,68,0.0,23,4,6,0,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0,5884.0,5692.0,5240.0,7259.916666666667,18.67083333333333
5338.0,16.1,0.0,62,0.0,0,5,6,1,0.0,1.0,1.2246467991473532e-16,-1.0,0,5540.0,5553.0,5081.0,7253.583333333333,18.908333333333335
5169.0,16.1,0.0,50,0.0,1,5,6,1,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0,5338.0,5454.0,4946.0,7244.625,19.208333333333332
5142.0,15.7,0.0,49,0.0,2,5,6,1,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0,5169.0,5510.0,4837.0,7232.75,19.504166666666666
5313.0,15.6,0.0,52,0.0,3,5,6,1,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,0,5142.0,6014.0,4984.0,7217.416666666667,19.787499999999998
5734.0,15.1,0.0,56,0.0,4,5,6,1,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,5313.0,7113.0,5372.0,7188.208333333333,20.108333333333334
6290.0,15.7,0.0,60,0.0,5,5,6,1,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0,5734.0,7949.0,5957.0,7130.75,20.404166666666665
6765.0,18.3,0.0,54,3545.56,6,5,6,1,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,6290.0,8248.0,6405.0,7061.625,20.545833333333334
7023.0,19.0,0.0,54,253.92,7,5,6,1,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0,6765.0,8321.0,6635.0,6999.833333333333,20.65
7151.0,18.7,0.0,68,0.0,8,5,6,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,7023.0,8425.0,6737.0,6945.75,20.654166666666665
7278.0,20.3,0.0,54,0.0,9,5,6,1,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0,7151.0,8434.0,6795.0,6892.666666666667,20.52916666666667
7053.0,23.3,0.0,41,3600.0,10,5,6,1,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,7278.0,8285.0,6539.0,6844.5,20.370833333333334
6903.0,24.8,0.0,34,3600.0,11,5,6,1,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0,7053.0,8192.0,6396.0,6793.166666666667,20.23333333333333
6731.0,25.8,0.1,25,3600.0,12,5,6,1,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,6903.0,8050.0,6256.0,6739.458333333333,20.104166666666668
6690.0,25.3,0.2,24,3600.0,13,5,6,1,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0,6731.0,7976.0,6179.0,6684.5,20.0
6659.0,21.6,0.5,50,3600.0,14,5,6,1,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0,6690.0,8002.0,6124.0,6630.916666666667,19.875
6745.0,19.5,0.6,64,3600.0,15,5,6,1,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0,6659.0,8066.0,6211.0,6574.958333333333,19.616666666666667
6709.0,18.4,0.0,68,3600.0,16,5,6,1,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0,6745.0,7994.0,6205.0,6519.916666666667,19.308333333333334
6374.0,16.4,0.2,78,3580.21,17,5,6,1,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0,6709.0,7557.0,5953.0,6466.375,19.020833333333332
6246.0,14.1,3.0,97,3452.76,18,5,6,1,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0,6374.0,7269.0,5875.0,6417.083333333333,18.720833333333335
6130.0,13.2,0.3,99,653.26,19,5,6,1,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0,6246.0,7068.0,5817.0,6374.458333333333,18.429166666666667
6012.0,13.0,0.0,99,0.0,20,5,6,1,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,6130.0,6870.0,5732.0,6335.375,18.220833333333335
5561.0,11.5,0.0,99,0.0,21,5,6,1,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0,6012.0,6312.0,5313.0,6299.625,18.066666666666666
5270.0,11.1,0.0,100,0.0,22,5,6,1,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0,5561.0,5884.0,5014.0,6268.333333333333,17.875
4946.0,11.4,0.0,99,0.0,23,5,6,1,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0,5270.0,5540.0,4666.0,6242.75,17.675
4848.0,13.5,0.1,92,0.0,0,6,6,1,0.0,1.0,1.2246467991473532e-16,-1.0,0,4946.0,5338.0,4549.0,6218.0,17.5
4710.0,11.2,0.0,96,0.0,1,6,6,1,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0,4848.0,5169.0,4409.0,6197.583333333333,17.39166666666667
4620.0,10.9,0.0,99,0.0,2,6,6,1,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0,4710.0,5142.0,4319.0,6178.458333333333,17.1875
4584.0,11.7,0.5,100,0.0,3,6,6,1,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,0,4620.0,5313.0,4374.0,6156.708333333333,16.9875
4817.0,11.8,2.3,99,0.0,4,6,6,1,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,4584.0,5734.0,4536.0,6126.333333333333,16.825
5298.0,11.6,3.6,100,0.0,5,6,6,1,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0,4817.0,6290.0,4987.0,6088.125,16.6875
5581.0,11.4,2.4,99,0.0,6,6,6,1,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,5298.0,6765.0,5239.0,6046.791666666667,16.516666666666666
5850.0,11.5,0.9,100,0.0,7,6,6,1,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0,5581.0,7023.0,5468.0,5997.458333333333,16.229166666666668
6073.0,11.9,0.3,100,0.0,8,6,6,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,5850.0,7151.0,5655.0,5948.583333333333,15.916666666666666
6256.0,13.6,0.2,99,3600.0,9,6,6,1,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0,6073.0,7278.0,5745.0,5903.666666666667,15.633333333333333
6148.0,14.2,0.2,89,3600.0,10,6,6,1,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,6256.0,7053.0,5570.0,5861.083333333333,15.354166666666666
5970.0,15.3,0.2,73,3600.0,11,6,6,1,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0,6148.0,6903.0,5384.0,5823.375,14.975000000000001
5836.0,15.6,0.3,64,3600.0,12,6,6,1,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,5970.0,6731.0,5259.0,5784.5,14.579166666666666
5774.0,15.0,0.1,68,3600.0,13,6,6,1,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0,5836.0,6690.0,5246.0,5747.208333333333,14.154166666666667
5854.0,13.8,0.2,71,313.48,14,6,6,1,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0,5774.0,6659.0,5349.0,5709.041666666667,13.725
6040.0,13.9,0.2,70,1752.65,15,6,6,1,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0,5854.0,6745.0,5553.0,5675.5,13.4
6174.0,13.2,0.1,73,0.0,16,6,6,1,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0,6040.0,6709.0,5737.0,5646.125,13.166666666666666
6042.0,13.1,0.0,72,3259.66,17,6,6,1,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0,6174.0,6374.0,5659.0,5623.833333333333,12.949999999999998
6016.0,12.3,0.0,78,0.0,18,6,6,1,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0,6042.0,6246.0,5661.0,5610.0,12.8125
5979.0,11.3,0.0,87,1042.19,19,6,6,1,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0,6016.0,6130.0,5634.0,5600.416666666667,12.737499999999999
6001.0,10.5,0.0,91,0.0,20,6,6,1,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,5979.0,6012.0,5624.0,5594.125,12.658333333333333
5606.0,11.0,0.0,85,0.0,21,6,6,1,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0,6001.0,5561.0,5195.0,5593.666666666667,12.554166666666667
5418.0,10.6,0.0,87,0.0,22,6,6,1,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0,5606.0,5270.0,4916.0,5595.541666666667,12.533333333333333
5166.0,9.1,0.0,94,0.0,23,6,6,1,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0,5418.0,4946.0,4630.0,5601.708333333333,12.512500000000001
5057.0,8.7,0.0,97,0.0,0,0,6,0,0.0,1.0,1.2246467991473532e-16,-1.0,0,5166.0,4848.0,4523.0,5610.875,12.416666666666666
4976.0,8.2,0.0,99,0.0,1,0,6,0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0,5057.0,4710.0,4376.0,5619.583333333333,12.216666666666667
5109.0,7.9,0.0,99,0.0,2,0,6,0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0,4976.0,4620.0,4410.0,5630.666666666667,12.091666666666667
5635.0,7.7,0.0,100,0.0,3,0,6,0,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,0,5109.0,4584.0,4432.0,5651.041666666667,11.966666666666669
6758.0,7.4,0.0,98,0.0,4,0,6,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,5635.0,4817.0,4670.0,5694.833333333333,11.799999999999999
7737.0,9.9,0.0,87,1805.68,5,0,6,0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0,6758.0,5298.0,5210.0,5775.708333333333,11.616666666666667
8131.0,11.3,0.0,81,3600.0,6,0,6,0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,7737.0,5581.0,5607.0,5877.333333333333,11.545833333333334
8096.0,13.7,0.0,67,3600.0,7,0,6,0,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0,8131.0,5850.0,5875.0,5983.583333333333,11.541666666666666
8239.0,16.8,0.0,53,3600.0,8,0,6,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,8096.0,6073.0,6055.0,6077.166666666667,11.633333333333335
8355.0,18.7,0.0,46,3600.0,9,0,6,0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0,8239.0,6256.0,6261.0,6167.416666666667,11.837499999999999
8228.0,19.6,0.1,41,3600.0,10,0,6,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,8355.0,6148.0,6076.0,6254.875,12.050000000000002
8259.0,20.7,0.0,36,3600.0,11,0,6,0,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0,8228.0,5970.0,5868.0,6341.541666666667,12.274999999999999
8230.0,20.9,0.0,38,3600.0,12,0,6,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,8259.0,5836.0,5763.0,6436.916666666667,12.5
8146.0,20.8,0.0,38,3600.0,13,0,6,0,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0,8230.0,5774.0,5754.0,6536.666666666667,12.720833333333333
8099.0,20.2,0.0,40,3441.93,14,0,6,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0,8146.0,5854.0,5814.0,6635.5,12.9625
8113.0,20.1,0.0,42,3600.0,15,0,6,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0,8099.0,6040.0,6025.0,6729.041666666667,13.229166666666666
7987.0,18.5,0.0,54,447.76,16,0,6,0,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0,8113.0,6174.0,6213.0,6815.416666666667,13.487499999999999
7631.0,17.7,0.1,63,264.88,17,0,6,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0,7987.0,6042.0,6118.0,6890.958333333333,13.708333333333334
7348.0,16.7,0.0,75,1714.22,18,0,6,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0,7631.0,6016.0,6093.0,6957.166666666667,13.9
7120.0,14.5,0.0,78,1031.05,19,0,6,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0,7348.0,5979.0,6057.0,7012.666666666667,14.083333333333334
6791.0,13.0,0.0,78,0.0,20,0,6,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,7120.0,6001.0,6046.0,7060.208333333333,14.216666666666667
6180.0,11.3,0.0,84,0.0,21,0,6,0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0,6791.0,5606.0,5635.0,7093.125,14.320833333333333
